f1,f2,f3,f4,f5,ax,ay,az,posture,label
1052.2,275.6,255.0,3344.0,153.6,15523.2,-3402.4,32767.0,0,D
1052.2,275.6,255.0,3344.0,153.6,15523.2,-3402.4,32767.0,0,D
1049.4,277.8,256.0,3340.4,154.6,15523.2,-3420.0,32767.0,0,D
1051.0,279.6,256.0,3339.4,155.0,15541.6,-3407.2,32767.0,0,D
1051.0,279.6,256.0,3339.4,155.0,15541.6,-3407.2,32767.0,0,D
1054.2,279.6,257.2,3338.4,157.2,15492.0,-3418.4,32767.0,0,D
1057.8,282.6,256.8,3335.8,156.6,15488.8,-3442.4,32767.0,0,D
1057.8,282.6,256.8,3335.8,156.6,15488.8,-3442.4,32767.0,0,D
1058.0,283.8,257.8,3336.8,157.0,15489.6,-3480.0,32767.0,0,D
1058.0,283.8,257.8,3336.8,157.0,15489.6,-3480.0,32767.0,0,D
1061.4,281.4,258.6,3339.4,157.2,15482.4,-3486.4,32767.0,0,D
1060.6,280.8,260.6,3337.8,157.8,15440.0,-3495.2,32767.0,0,D
1060.6,280.8,260.6,3337.8,157.8,15440.0,-3495.2,32767.0,0,D
1059.4,280.6,261.0,3335.4,156.6,15490.4,-3495.2,32767.0,0,D
1056.6,277.6,260.8,3334.2,156.2,15494.4,-3491.2,32767.0,0,D
1056.6,277.6,260.8,3334.2,156.2,15494.4,-3491.2,32767.0,0,D
1056.8,277.2,259.8,3331.0,156.6,15498.4,-3464.8,32767.0,0,D
1056.8,277.2,259.8,3331.0,156.6,15498.4,-3464.8,32767.0,0,D
1058.0,279.4,260.4,3327.0,156.4,15512.8,-3436.8,32767.0,0,D
1060.4,285.6,258.6,3327.4,155.0,15538.4,-3443.2,32767.0,0,D
1060.4,285.6,258.6,3327.4,155.0,15538.4,-3443.2,32767.0,0,D
1057.4,287.4,259.2,3329.6,156.2,15535.2,-3468.0,32767.0,0,D
1055.2,288.4,259.6,3330.6,156.4,15535.2,-3476.8,32767.0,0,D
1055.2,288.4,259.6,3330.6,156.4,15535.2,-3476.8,32767.0,0,D
1052.8,287.6,260.2,3333.4,156.0,15525.6,-3480.0,32767.0,0,D
1052.8,287.6,260.2,3333.4,156.0,15525.6,-3480.0,32767.0,0,D
1049.2,283.8,259.2,3336.6,155.4,15526.4,-3488.0,32767.0,0,D
1046.2,276.8,259.6,3335.4,155.8,15514.4,-3488.0,32767.0,0,D
1046.2,276.8,259.6,3335.4,155.8,15514.4,-3488.0,32767.0,0,D
1046.6,276.0,258.8,3336.4,156.8,15495.2,-3457.6,32767.0,0,D
1048.6,278.0,259.2,3336.0,156.4,15486.4,-3472.0,32767.0,0,D
1048.6,278.0,259.2,3336.0,156.4,15486.4,-3472.0,32767.0,0,D
1049.0,279.2,259.0,3338.0,156.8,15495.2,-3476.8,32767.0,0,D
1049.0,279.2,259.0,3338.0,156.8,15495.2,-3476.8,32767.0,0,D
1051.4,286.6,259.0,3334.6,157.2,15491.2,-3469.6,32767.0,0,D
1053.0,292.8,258.8,3337.0,156.4,15508.8,-3432.0,32767.0,0,D
1053.0,292.8,258.8,3337.0,156.4,15508.8,-3432.0,32767.0,0,D
1052.6,292.0,265.8,3333.8,153.8,15527.2,-3432.8,32767.0,0,D
1052.6,292.0,265.8,3333.8,153.8,15527.2,-3432.8,32767.0,0,D
1052.8,289.4,265.4,3334.4,153.0,15512.0,-3436.8,32767.0,0,D
1054.6,288.8,266.0,3334.0,152.0,15504.8,-3456.8,32767.0,0,D
1054.6,288.8,266.0,3334.0,152.0,15504.8,-3456.8,32767.0,0,D
1054.0,283.2,270.0,3335.0,152.2,15496.0,-3494.4,32767.0,0,D
1052.6,280.0,270.4,3335.0,153.0,15500.8,-3543.2,32767.0,0,D
1052.6,280.0,270.4,3335.0,153.0,15500.8,-3543.2,32767.0,0,D
1054.0,279.2,263.4,3342.0,155.8,15516.8,-3556.8,32767.0,0,D
1054.0,279.2,263.4,3342.0,155.8,15516.8,-3556.8,32767.0,0,D
1055.0,280.8,264.2,3333.6,157.4,15531.2,-3530.4,32767.0,0,D
1056.6,281.6,263.6,3328.4,157.4,15513.6,-3544.8,32767.0,0,D
1056.6,281.6,263.6,3328.4,157.4,15513.6,-3544.8,32767.0,0,D
1059.2,281.2,259.2,3326.0,157.0,15497.6,-3562.4,32767.0,0,D
1059.2,281.2,259.2,3326.0,157.0,15497.6,-3562.4,32767.0,0,D
1060.2,278.0,253.8,3320.2,157.0,15480.8,-3583.2,32767.0,0,D
1060.0,279.2,253.2,3320.0,156.2,15488.8,-3576.0,32767.0,0,D
1060.0,279.2,253.2,3320.0,156.2,15488.8,-3576.0,32767.0,0,D
1057.6,277.6,251.8,3332.2,156.8,15508.0,-3573.6,32767.0,0,D
1055.4,275.4,251.8,3352.6,159.2,15538.4,-3550.4,32767.0,0,D
1055.4,275.4,251.8,3352.6,159.2,15538.4,-3550.4,32767.0,0,D
1054.6,275.4,251.8,3359.2,158.6,15553.6,-3521.6,32767.0,0,D
1054.6,275.4,251.8,3359.2,158.6,15553.6,-3521.6,32767.0,0,D
1055.2,275.8,256.4,3366.0,157.0,15560.8,-3524.8,32767.0,0,D
1059.6,278.0,257.2,3362.6,155.0,15538.4,-3540.0,32767.0,0,D
1059.6,278.0,257.2,3362.6,155.0,15538.4,-3540.0,32767.0,0,D
1059.2,277.4,259.2,3360.2,153.8,15516.8,-3552.0,32767.0,0,D
1059.2,277.4,259.2,3360.2,153.8,15516.8,-3552.0,32767.0,0,D
1059.8,274.8,259.8,3345.6,151.6,15508.0,-3546.4,32767.0,0,D
1058.4,274.4,259.8,3350.0,152.8,15510.4,-3532.8,32767.0,0,D
1058.4,274.4,259.8,3350.0,152.8,15510.4,-3532.8,32767.0,0,D
1058.6,273.8,260.2,3348.8,156.6,15496.8,-3509.6,32767.0,0,D
1058.6,273.8,260.2,3348.8,156.6,15496.8,-3509.6,32767.0,0,D
1053.6,271.4,259.4,3350.0,155.8,15497.6,-3515.2,32767.0,0,D
1055.4,273.2,257.8,3351.6,152.8,15506.4,-3536.8,32767.0,0,D
1055.4,273.2,257.8,3351.6,152.8,15506.4,-3536.8,32767.0,0,D
1055.2,275.0,257.0,3351.0,153.2,15491.2,-3533.6,32767.0,0,D
1056.2,277.6,257.2,3340.8,152.0,15478.4,-3505.6,32767.0,0,D
1056.2,277.6,257.2,3340.8,152.0,15478.4,-3505.6,32767.0,0,D
1045.6,279.6,258.2,3336.8,150.4,15492.0,-3504.8,32767.0,0,D
1045.6,279.6,258.2,3336.8,150.4,15492.0,-3504.8,32767.0,0,D
1046.4,282.0,258.8,3329.0,152.2,15490.4,-3504.8,32767.0,0,D
1046.0,280.2,259.6,3320.0,154.4,15506.4,-3459.2,32767.0,0,D
1046.0,280.2,259.6,3320.0,154.4,15506.4,-3459.2,32767.0,0,D
1032.4,282.4,261.6,3316.2,154.6,15524.8,-3483.2,32767.0,0,D
1030.4,280.4,261.0,3328.6,154.0,15540.8,-3497.6,32767.0,0,D
1030.4,280.4,261.0,3328.6,154.0,15540.8,-3497.6,32767.0,0,D
1038.4,278.4,260.2,3330.6,153.6,15516.8,-3487.2,32767.0,0,D
1039.0,275.8,258.8,3331.2,153.4,15505.6,-3440.8,32767.0,0,D
1039.0,275.8,258.8,3331.2,153.4,15505.6,-3440.8,32767.0,0,D
1036.6,275.2,257.6,3329.8,154.4,15452.8,-3486.4,32767.0,0,D
1048.2,274.2,256.2,3330.6,153.6,15451.2,-3480.0,32767.0,0,D
1048.2,274.2,256.2,3330.6,153.6,15451.2,-3480.0,32767.0,0,D
1048.8,273.4,257.0,3323.2,154.2,15440.0,-3482.4,32767.0,0,D
1048.8,273.4,257.0,3323.2,154.2,15440.0,-3482.4,32767.0,0,D
1049.2,275.2,257.0,3323.0,154.8,15491.2,-3440.8,32767.0,0,D
1049.2,275.2,257.0,3323.0,154.8,15491.2,-3440.8,32767.0,0,D
1050.0,275.0,260.0,3322.4,154.6,15503.2,-3417.6,32767.0,0,D
1052.2,275.8,261.6,3323.4,152.6,15497.6,-3405.6,32767.0,0,D
1052.2,275.8,261.6,3323.4,152.6,15497.6,-3405.6,32767.0,0,D
1054.4,275.6,262.2,3320.2,152.8,15497.6,-3401.6,32767.0,0,D
1055.4,278.4,262.8,3302.8,154.0,15476.8,-3440.0,32767.0,0,D
1055.4,278.4,262.8,3302.8,154.0,15476.8,-3440.0,32767.0,0,D
1057.0,278.0,262.8,3306.6,152.8,15476.0,-3471.2,32767.0,0,D
1057.0,278.0,262.8,3306.6,152.8,15476.0,-3471.2,32767.0,0,D
1052.0,282.0,261.0,3313.0,153.4,15472.8,-3468.8,32767.0,0,D
1053.6,283.0,259.2,3312.4,156.4,15484.0,-3423.2,32767.0,0,D
1053.6,283.0,259.2,3312.4,156.4,15484.0,-3423.2,32767.0,0,D
1050.8,284.4,262.2,3319.4,155.6,15474.4,-3416.0,32767.0,0,D
1050.0,287.2,263.2,3340.2,155.2,15483.2,-3369.6,32767.0,0,D
1050.0,287.2,263.2,3340.2,155.2,15483.2,-3369.6,32767.0,0,D
1049.2,285.8,265.0,3341.8,155.4,15440.8,-3380.0,32767.0,0,D
1049.2,285.8,265.0,3341.8,155.4,15440.8,-3380.0,32767.0,0,D
1053.6,282.2,267.0,3342.0,155.6,15445.6,-3418.4,32767.0,0,D
1050.8,282.0,267.6,3362.0,154.8,15463.2,-3440.8,32767.0,0,D
1050.8,282.0,267.6,3362.0,154.8,15463.2,-3440.8,32767.0,0,D
1052.6,280.4,263.8,3359.0,155.4,15457.6,-3439.2,32767.0,0,D
1052.4,274.8,263.2,3356.0,155.6,15462.4,-3456.0,32767.0,0,D
1052.4,274.8,263.2,3356.0,155.6,15462.4,-3456.0,32767.0,0,D
1051.8,275.8,261.8,3352.2,157.4,15479.2,-3468.8,32767.0,0,D
1051.8,275.8,261.8,3352.2,157.4,15479.2,-3468.8,32767.0,0,D
1049.4,269.6,262.4,3347.4,156.6,15477.6,-3460.0,32767.0,0,D
1049.4,269.6,262.4,3347.4,156.6,15477.6,-3460.0,32767.0,0,D
1053.2,262.8,260.8,3330.0,155.6,15494.4,-3480.8,32767.0,0,D
1054.2,263.6,258.4,3317.8,156.2,15514.4,-3493.6,32767.0,0,D
1054.2,263.6,258.4,3317.8,156.2,15514.4,-3493.6,32767.0,0,D
1053.6,261.0,260.2,3317.6,156.0,15536.0,-3499.2,32767.0,0,D
1057.6,261.4,260.2,3310.8,155.4,15543.2,-3460.8,32767.0,0,D
1057.6,261.4,260.2,3310.8,155.4,15543.2,-3460.8,32767.0,0,D
1059.0,267.8,257.2,3309.0,155.4,15520.8,-3484.8,32767.0,0,D
1054.0,279.2,258.8,3304.6,156.6,15503.2,-3478.4,32767.0,0,D
1054.0,279.2,258.8,3304.6,156.6,15503.2,-3478.4,32767.0,0,D
1052.4,278.4,261.6,3315.8,157.2,15477.6,-3474.4,32767.0,0,D
1052.4,278.4,261.6,3315.8,157.2,15477.6,-3474.4,32767.0,0,D
1055.0,287.6,259.4,3319.2,157.2,15452.8,-3464.8,32767.0,0,D
1055.0,287.6,259.4,3319.2,157.2,15452.8,-3464.8,32767.0,0,D
1050.0,287.2,258.8,3328.0,155.4,15462.4,-3466.4,32767.0,0,D
1046.6,284.0,262.2,3335.4,155.4,15487.2,-3464.8,32767.0,0,D
1049.0,280.4,263.0,3350.6,155.4,15467.2,-3486.4,32767.0,0,D
1049.0,280.4,263.0,3350.6,155.4,15467.2,-3486.4,32767.0,0,D
1050.4,281.2,264.0,3358.2,158.0,15488.8,-3478.4,32767.0,0,D
1050.4,281.2,264.0,3358.2,158.0,15488.8,-3478.4,32767.0,0,D
1049.4,276.6,263.0,3358.6,159.0,15497.6,-3480.8,32767.0,0,D
1049.4,276.6,263.0,3358.6,159.0,15497.6,-3480.8,32767.0,0,D
1050.4,276.2,263.8,3362.8,160.2,15460.0,-3531.2,32767.0,0,D
1052.6,279.4,261.6,3364.6,162.6,15460.0,-3503.2,32767.0,0,D
1052.6,279.4,261.6,3364.6,162.6,15460.0,-3503.2,32767.0,0,D
1052.6,278.0,260.8,3363.8,165.6,15485.6,-3492.0,32767.0,0,D
1052.6,278.0,258.4,3365.4,162.4,15481.6,-3518.4,32767.0,0,D
1052.6,278.0,258.4,3365.4,162.4,15481.6,-3518.4,32767.0,0,D
1052.0,276.0,261.2,3367.6,161.2,15500.8,-3518.4,32767.0,0,D
1052.0,276.0,261.2,3367.6,161.2,15500.8,-3518.4,32767.0,0,D
1057.6,281.8,261.2,3368.6,161.8,15524.8,-3494.4,32767.0,0,D
1059.2,282.0,259.6,3372.0,158.6,15516.0,-3489.6,32767.0,0,D
1059.2,282.0,259.6,3372.0,158.6,15516.0,-3489.6,32767.0,0,D
1057.6,281.8,255.2,3370.6,155.0,15507.2,-3480.0,32767.0,0,D
1057.6,281.8,255.2,3370.6,155.0,15507.2,-3480.0,32767.0,0,D
1058.0,282.4,256.2,3360.2,156.0,15509.6,-3473.6,32767.0,0,D
1056.8,283.0,253.6,3360.0,156.0,15484.8,-3505.6,32767.0,0,D
1056.8,283.0,253.6,3360.0,156.0,15484.8,-3505.6,32767.0,0,D
1053.2,277.6,253.0,3358.8,155.6,15446.4,-3520.8,32767.0,0,D
1053.0,278.4,254.0,3358.8,154.6,15433.6,-3551.2,32767.0,0,D
1053.0,278.4,254.0,3358.8,154.6,15433.6,-3551.2,32767.0,0,D
1054.4,283.2,256.0,3359.0,154.4,15447.2,-3573.6,32767.0,0,D
1054.4,283.2,256.0,3359.0,154.4,15447.2,-3573.6,32767.0,0,D
1054.0,281.4,256.0,3369.0,154.4,15441.6,-3581.6,32767.0,0,D
1057.8,280.8,256.6,3367.6,155.0,15433.6,-3553.6,32767.0,0,D
1057.8,280.8,256.6,3367.6,155.0,15433.6,-3553.6,32767.0,0,D
1057.8,284.0,257.2,3367.2,154.4,15457.6,-3527.2,32767.0,0,D
1059.0,283.8,257.4,3366.4,157.0,15483.2,-3536.8,32767.0,0,D
1059.0,283.8,257.4,3366.4,157.0,15483.2,-3536.8,32767.0,0,D
1059.4,279.4,260.6,3363.0,158.4,15483.2,-3530.4,32767.0,0,D
1059.4,279.4,260.6,3363.0,158.4,15483.2,-3530.4,32767.0,0,D
1060.2,282.8,261.2,3361.2,154.2,15467.2,-3520.0,32767.0,0,D
1057.2,283.4,261.6,3370.2,153.4,15485.6,-3512.0,32767.0,0,D
1057.2,283.4,261.6,3370.2,153.4,15485.6,-3512.0,32767.0,0,D
1059.2,279.2,260.6,3365.8,153.2,15492.0,-3504.8,32767.0,0,D
1057.0,279.6,260.0,3359.2,153.2,15471.2,-3496.0,32767.0,0,D
1057.0,279.6,260.0,3359.2,153.2,15471.2,-3496.0,32767.0,0,D
1062.0,281.0,259.6,3356.8,152.8,15445.6,-3533.6,32767.0,0,D
1062.0,281.0,259.6,3356.8,152.8,15445.6,-3533.6,32767.0,0,D
1062.6,279.8,260.6,3353.4,155.6,15467.2,-3537.6,32767.0,0,D
1063.6,279.8,261.6,3340.0,157.0,15448.8,-3549.6,32767.0,0,D
1063.6,279.8,261.6,3340.0,157.0,15448.8,-3549.6,32767.0,0,D
1064.2,279.6,261.8,3340.4,156.6,15477.6,-3567.2,32767.0,0,D
1064.2,279.6,261.8,3340.4,156.6,15477.6,-3567.2,32767.0,0,D
1065.4,278.8,262.0,3350.6,155.8,15489.6,-3555.2,32767.0,0,D
1059.4,277.0,260.4,3353.4,155.0,15491.2,-3538.4,32767.0,0,D
1059.4,277.0,260.4,3353.4,155.0,15491.2,-3538.4,32767.0,0,D
1055.4,275.0,258.4,3353.8,152.6,15493.6,-3536.8,32767.0,0,D
1055.4,275.0,258.4,3353.8,152.6,15493.6,-3536.8,32767.0,0,D
1054.2,274.2,256.0,3354.8,151.4,15511.2,-3551.2,32767.0,0,D
1051.2,274.4,257.0,3356.0,152.0,15480.8,-3546.4,32767.0,0,D
1051.2,274.4,257.0,3356.0,152.0,15480.8,-3546.4,32767.0,0,D
1052.6,275.4,258.0,3347.6,152.4,15467.2,-3556.8,32767.0,0,D
1052.6,275.8,259.6,3345.4,152.6,15475.2,-3536.8,32767.0,0,D
1052.6,275.8,259.6,3345.4,152.6,15475.2,-3536.8,32767.0,0,D
1054.2,278.6,260.4,3345.8,156.0,15457.6,-3544.0,32767.0,0,D
1055.2,281.2,261.8,3345.0,156.8,15457.6,-3521.6,32767.0,0,D
1055.2,281.2,261.8,3345.0,156.8,15457.6,-3521.6,32767.0,0,D
1053.6,283.0,261.0,3343.8,157.2,15450.4,-3501.6,32767.0,0,D
1053.6,283.0,261.0,3343.8,157.2,15450.4,-3501.6,32767.0,0,D
1052.0,280.2,260.8,3343.2,158.4,15449.6,-3471.2,32767.0,0,D
1052.0,280.2,260.8,3343.2,158.4,15449.6,-3471.2,32767.0,0,D
1053.4,280.4,260.2,3347.4,154.8,15472.8,-3470.4,32767.0,0,D
1059.6,272.6,259.2,3346.6,155.0,15478.4,-3465.6,32767.0,0,D
1059.6,272.6,259.2,3346.6,155.0,15478.4,-3465.6,32767.0,0,D
1059.2,271.0,259.0,3346.8,154.4,15470.4,-3489.6,32767.0,0,D
1061.2,270.4,260.4,3346.2,154.6,15488.0,-3528.8,32767.0,0,D
1061.2,270.4,260.4,3346.2,154.6,15488.0,-3528.8,32767.0,0,D
1062.6,273.8,258.6,3345.2,153.0,15483.2,-3540.8,32767.0,0,D
1062.6,273.8,258.6,3345.2,153.0,15483.2,-3540.8,32767.0,0,D
1062.0,273.4,258.6,3341.0,157.2,15456.8,-3521.6,32767.0,0,D
1056.8,282.6,260.4,3339.2,156.4,15456.0,-3530.4,32767.0,0,D
1056.8,282.6,260.4,3339.2,156.4,15456.0,-3530.4,32767.0,0,D
1055.8,283.2,260.4,3336.2,156.2,15451.2,-3504.8,32767.0,0,D
1055.4,282.8,259.8,3331.2,153.8,15453.6,-3471.2,32767.0,0,D
1055.4,282.8,259.8,3331.2,153.8,15453.6,-3471.2,32767.0,0,D
1054.0,278.8,260.4,3331.2,153.0,15468.8,-3481.6,32767.0,0,D
1054.0,278.8,260.4,3331.2,153.0,15468.8,-3481.6,32767.0,0,D
1055.2,279.4,259.4,3330.0,152.6,15476.0,-3490.4,32767.0,0,D
1055.0,274.8,259.4,3330.8,152.0,15465.6,-3487.2,32767.0,0,D
1055.0,274.8,259.4,3330.8,152.0,15465.6,-3487.2,32767.0,0,D
1061.0,273.0,259.4,3335.2,152.0,15476.0,-3514.4,32767.0,0,D
1061.0,273.0,259.4,3335.2,152.0,15476.0,-3514.4,32767.0,0,D
1066.2,272.8,259.2,3344.0,154.6,15452.8,-3567.2,32767.0,0,D
1063.8,290.0,262.2,3348.2,155.4,15454.4,-3567.2,32767.0,0,D
1063.8,290.0,262.2,3348.2,155.4,15454.4,-3567.2,32767.0,0,D
1062.4,287.6,262.8,3351.0,155.6,15471.2,-3549.6,32767.0,0,D
1062.6,288.2,263.2,3355.0,155.2,15464.8,-3518.4,32767.0,0,D
1062.6,288.2,263.2,3355.0,155.2,15464.8,-3518.4,32767.0,0,D
1059.0,289.6,263.6,3356.6,154.4,15465.6,-3479.2,32767.0,0,D
1059.0,289.6,263.6,3356.6,154.4,15465.6,-3479.2,32767.0,0,D
1053.2,289.6,263.4,3355.0,152.4,15460.0,-3458.4,32767.0,0,D
1054.6,277.2,260.6,3355.4,153.4,15453.6,-3496.8,32767.0,0,D
1054.6,277.2,260.6,3355.4,153.4,15453.6,-3496.8,32767.0,0,D
1048.2,279.4,261.2,3356.6,153.4,15441.6,-3528.8,32767.0,0,D
1048.4,286.6,262.2,3357.4,154.2,15441.6,-3574.4,32767.0,0,D
1048.4,286.6,262.2,3357.4,154.2,15441.6,-3574.4,32767.0,0,D
1047.8,288.8,260.6,3358.0,155.6,15447.2,-3609.6,32767.0,0,D
1047.8,288.8,260.6,3358.0,155.6,15447.2,-3609.6,32767.0,0,D
1045.8,289.0,260.2,3359.4,154.8,15468.8,-3555.2,32767.0,0,D
1047.4,286.0,257.0,3360.0,153.8,15480.8,-3513.6,32767.0,0,D
1047.4,286.0,257.0,3360.0,153.8,15480.8,-3513.6,32767.0,0,D
1053.4,285.4,256.8,3360.4,153.4,15478.4,-3492.8,32767.0,0,D
1053.4,278.4,254.8,3357.8,150.2,15492.8,-3482.4,32767.0,0,D
1053.4,278.4,254.8,3357.8,150.2,15492.8,-3482.4,32767.0,0,D
1055.6,279.4,255.4,3356.2,149.8,15507.2,-3476.0,32767.0,0,D
1055.6,279.4,255.4,3356.2,149.8,15507.2,-3476.0,32767.0,0,D
1060.8,279.8,256.8,3355.6,154.2,15507.2,-3524.8,32767.0,0,D
1064.2,280.2,264.2,3355.0,154.6,15496.8,-3522.4,32767.0,0,D
1064.2,280.2,264.2,3355.0,154.6,15496.8,-3522.4,32767.0,0,D
1064.0,273.8,262.4,3356.8,153.8,15481.6,-3556.8,32767.0,0,D
1064.0,273.8,262.4,3356.8,153.8,15481.6,-3556.8,32767.0,0,D
1064.0,273.6,261.4,3358.6,156.8,15494.4,-3563.2,32767.0,0,D
1060.4,266.4,262.6,3359.2,156.4,15484.0,-3571.2,32767.0,0,D
1060.4,266.4,262.6,3359.2,156.4,15484.0,-3571.2,32767.0,0,D
1057.2,265.2,260.0,3359.6,155.6,15492.0,-3551.2,32767.0,0,D
1053.2,266.2,256.8,3358.8,157.0,15502.4,-3540.8,32767.0,0,D
1053.2,266.2,256.8,3358.8,157.0,15502.4,-3540.8,32767.0,0,D
1054.2,272.6,258.4,3357.8,158.0,15508.0,-3522.4,32767.0,0,D
1054.2,272.6,258.4,3357.8,158.0,15508.0,-3522.4,32767.0,0,D
1055.4,272.0,258.2,3356.0,158.4,15492.0,-3531.2,32767.0,0,D
1055.4,272.0,258.2,3356.0,158.4,15492.0,-3531.2,32767.0,0,D
1055.0,274.8,256.8,3355.6,158.8,15488.8,-3529.6,32767.0,0,D
1054.8,277.4,258.4,3355.2,156.4,15460.0,-3559.2,32767.0,0,D
1054.8,277.4,258.4,3355.2,156.4,15460.0,-3559.2,32767.0,0,D
1057.0,275.8,260.0,3354.2,155.0,15479.2,-3555.2,32767.0,0,D
1061.0,272.6,262.4,3354.4,154.8,15507.2,-3552.8,32767.0,0,D
1061.0,272.6,262.4,3354.4,154.8,15507.2,-3552.8,32767.0,0,D
1060.8,275.0,263.4,3355.8,154.6,15523.2,-3524.8,32767.0,0,D
1062.6,273.8,263.4,3357.8,154.4,15531.2,-3531.2,32767.0,0,D
1062.6,273.8,263.4,3357.8,154.4,15531.2,-3531.2,32767.0,0,D
1060.8,271.8,263.8,3357.6,154.0,15554.4,-3526.4,32767.0,0,D
1060.8,271.8,263.8,3357.6,154.0,15554.4,-3526.4,32767.0,0,D
1057.2,272.6,262.0,3356.8,154.2,15533.6,-3579.2,32767.0,0,D
1051.2,281.8,260.6,3355.4,153.2,15523.2,-3578.4,32767.0,0,D
1051.2,281.8,260.6,3355.4,153.2,15523.2,-3578.4,32767.0,0,D
1048.8,280.6,260.4,3355.2,155.0,15536.0,-3577.6,32767.0,0,D
1048.8,280.6,260.4,3355.2,155.0,15536.0,-3577.6,32767.0,0,D
1048.4,281.6,262.8,3351.2,155.6,15514.4,-3563.2,32767.0,0,D
1051.2,285.4,261.4,3350.6,156.6,15530.4,-3547.2,32767.0,0,D
1051.2,285.4,261.4,3350.6,156.6,15530.4,-3547.2,32767.0,0,D
1052.0,285.2,262.4,3351.6,156.0,15531.2,-3493.6,32767.0,0,D
1052.0,285.2,262.4,3351.6,156.0,15531.2,-3493.6,32767.0,0,D
1054.2,279.2,261.6,3350.6,156.8,15529.6,-3504.0,32767.0,0,D
1053.0,279.0,259.8,3349.0,154.6,15520.0,-3524.8,32767.0,0,D
1053.0,279.0,259.8,3349.0,154.6,15520.0,-3524.8,32767.0,0,D
1051.8,279.8,259.4,3349.0,154.0,15542.4,-3517.6,32767.0,0,D
1050.8,277.4,260.4,3347.6,154.6,15514.4,-3532.0,32767.0,0,D
1050.8,277.4,260.4,3347.6,154.6,15514.4,-3532.0,32767.0,0,D
1051.4,276.2,259.0,3347.2,154.4,15531.2,-3536.0,32767.0,0,D
1051.4,276.2,259.0,3347.2,154.4,15531.2,-3536.0,32767.0,0,D
1059.6,280.2,259.4,3345.2,155.2,15507.2,-3540.8,32767.0,0,D
1065.8,280.8,260.6,3344.2,155.0,15499.2,-3527.2,32767.0,0,D
1065.8,280.8,260.6,3344.2,155.0,15499.2,-3527.2,32767.0,0,D
1065.6,281.8,259.8,3344.4,154.4,15473.6,-3527.2,32767.0,0,D
1067.6,282.2,258.2,3345.4,154.0,15492.0,-3507.2,32767.0,0,D
1067.6,282.2,258.2,3345.4,154.0,15492.0,-3507.2,32767.0,0,D
1063.0,285.2,258.2,3350.8,154.8,15464.8,-3546.4,32767.0,0,D
1063.0,285.2,258.2,3350.8,154.8,15464.8,-3546.4,32767.0,0,D
1054.4,283.8,260.0,3347.6,154.6,15484.0,-3532.8,32767.0,0,D
1051.2,282.2,261.0,3348.0,155.2,15501.6,-3522.4,32767.0,0,D
1051.2,282.2,261.0,3348.0,155.2,15501.6,-3522.4,32767.0,0,D
1051.6,282.6,260.8,3348.8,157.2,15509.6,-3514.4,32767.0,0,D
1046.2,279.8,258.2,3344.8,157.6,15516.0,-3523.2,32767.0,0,D
1046.2,279.8,258.2,3344.8,157.6,15516.0,-3523.2,32767.0,0,D
1050.6,278.6,258.0,3340.0,157.4,15506.4,-3519.2,32767.0,0,D
1050.6,278.6,258.0,3340.0,157.4,15506.4,-3519.2,32767.0,0,D
1041.4,282.0,252.2,3330.8,156.6,15521.6,-3492.8,32767.0,0,D
1039.8,286.2,249.4,3331.2,156.0,15514.4,-3491.2,32767.0,0,D
1039.8,286.2,249.4,3331.2,156.0,15514.4,-3491.2,32767.0,0,D
1040.2,284.2,249.0,3331.4,155.0,15516.8,-3509.6,32767.0,0,D
1040.2,284.2,249.0,3331.4,155.0,15516.8,-3509.6,32767.0,0,D
1043.6,286.0,251.0,3334.4,154.6,15502.4,-3531.2,32767.0,0,D
1043.0,285.0,251.6,3322.6,154.0,15533.6,-3514.4,32767.0,0,D
1043.0,285.0,251.6,3322.6,154.0,15533.6,-3514.4,32767.0,0,D
1050.6,279.4,255.0,3334.8,154.2,15522.4,-3528.0,32767.0,0,D
1051.8,277.2,256.8,3336.4,154.4,15501.6,-3516.0,32767.0,0,D
1051.8,277.2,256.8,3336.4,154.4,15501.6,-3516.0,32767.0,0,D
1052.6,277.0,256.0,3337.4,154.0,15492.8,-3486.4,32767.0,0,D
1052.6,277.0,256.0,3337.4,154.0,15492.8,-3486.4,32767.0,0,D
1052.8,276.6,258.6,3338.6,153.6,15461.6,-3479.2,32767.0,0,D
1053.0,279.2,258.4,3349.2,155.0,15437.6,-3454.4,32767.0,0,D
1053.0,279.2,258.4,3349.2,155.0,15437.6,-3454.4,32767.0,0,D
1054.2,278.6,258.4,3356.2,154.8,15406.4,-3467.2,32767.0,0,D
1054.2,278.6,258.4,3356.2,154.8,15406.4,-3467.2,32767.0,0,D
1054.2,276.6,260.0,3355.4,155.6,15404.0,-3499.2,32767.0,0,D
1055.0,277.2,260.6,3353.2,156.8,15396.0,-3511.2,32767.0,0,D
1055.0,277.2,260.6,3353.2,156.8,15396.0,-3511.2,32767.0,0,D
1055.4,277.2,259.4,3356.2,157.6,15412.0,-3512.0,32767.0,0,D
1057.6,275.2,258.8,3355.6,156.8,15430.4,-3538.4,32767.0,0,D
1057.6,275.2,258.8,3355.6,156.8,15430.4,-3538.4,32767.0,0,D
1057.0,275.8,259.2,3347.2,157.0,15434.4,-3536.0,32767.0,0,D
1057.0,275.8,259.2,3347.2,157.0,15434.4,-3536.0,32767.0,0,D
